theta,Ed_normalized
0.0,0.2523706506740132
0.008738783459220564,0.2525524243620664
0.01747756691844113,0.25274115715933926
0.026216350377661693,0.2529366610616293
0.03495513383688226,0.2531387399945713
0.04369391729610282,0.2533471899164189
0.052432700755323386,0.2535617989296223
0.06117148421454395,0.25378234740163563
0.06991026767376451,0.25400860809538467
0.07864905113298508,0.2542403463098206
0.08738783459220564,0.25447732003098283
0.09612661805142621,0.2547192800939789
0.10486540151064677,0.2549659703562827
0.11360418496986734,0.2552171278827341
0.1223429684290879,0.25547248314260435
0.13108175188830845,0.25573176021907323
0.13982053534752903,0.2559946770314371
0.1485593188067496,0.25626094557033896
0.15729810226597016,0.2565302721462842
0.1660368857251907,0.2568023576516675
0.1747756691844113,0.2570768978365005
0.18351445264363186,0.25735358359799276
0.19225323610285242,0.2576321012840882
0.20099201956207297,0.25791213301101795
0.20973080302129354,0.25819335699488016
0.21846958648051412,0.2584754478972009
0.22720836993973467,0.2587580771843802
0.23594715339895522,0.2590409135008659
0.2446859368581758,0.2593236230558377
0.2534247203173964,0.25960587002312563
0.2621635037766169,0.25988731695401535
0.2709022872358375,0.2601676252025342
0.27964107069505806,0.2604464553627415
0.28837985415427864,0.2607234677174758
0.2971186376134992,0.2609983226979485
0.30585742107271974,0.26127068135349896
0.3145962045319403,0.2615402058307608
0.3233349879911609,0.26180655986141677
0.3320737714503814,0.2620694092576562
0.340812554909602,0.2623284224143808
0.3495513383688226,0.2625832708171387
0.35829012182804315,0.26283362955470707
0.36702890528726373,0.26307917783518536
0.37576768874648425,0.26331959950440004
0.38450647220570483,0.26355458356537775
0.3932452556649254,0.2637838246975868
0.40198403912414593,0.26400702377461244
0.4107228225833665,0.2642238883788849
0.4194616060425871,0.2644341333120547
0.42820038950180767,0.2646374810995751
0.43693917296102824,0.2648336624880382
0.44567795642024877,0.2650224169337911
0.45441673987946934,0.2652034930813571
0.4631555233386899,0.2653766492301825
0.47189430679791045,0.26554165378823885
0.480633090257131,0.26569828571102766
0.4893718737163516,0.2658463349245517
0.4981106571755722,0.2659856027308524
0.5068494406347928,0.26611590219474907
0.5155882240940133,0.26623705851045665
0.5243270075532338,0.26634890934682004
0.5330657910124544,0.26645130516995463
0.541804574471675,0.2665441095421534
0.5505433579308956,0.2666271993959951
0.5592821413901161,0.2667004652826651
0.5680209248493366,0.26676381159359097
0.5767597083085573,0.26681715675457834
0.5854984917677778,0.2668604333917382
0.5942372752269984,0.26689358846858974
0.602976058686219,0.26691658339383084
0.6117148421454395,0.26692939409937433
0.6204536256046601,0.266932011088359
0.6291924090638806,0.26692443945295585
0.6379311925231012,0.26690669886190105
0.6466699759823218,0.2668788235178043
0.6554087594415423,0.26684086208439006
0.6641475429007628,0.26679287758394316
0.6728863263599835,0.2667349472653407
0.681625109819204,0.2666671624431586
0.6903638932784246,0.2665896283084482
0.6991026767376451,0.2665024637118769
0.7078414601968657,0.2664058009200247
0.7165802436560863,0.2662997853457212
0.7253190271153068,0.26618457525339456
0.7340578105745275,0.2660603414404813
0.742796594033748,0.2659272668960253
0.7515353774929685,0.26578554643765917
0.7602741609521891,0.26563538632822237
0.7690129444114097,0.26547700387332523
0.7777517278706302,0.26531062700121444
0.7864905113298508,0.26513649382633425
0.7952292947890713,0.264954852198007
0.8039680782482919,0.2647659592356849
0.8127068617075125,0.26457008085223666
0.821445645166733,0.26436749126674325
0.8301844286259537,0.26415847250827906
0.8389232120851742,0.2639433139121456
0.8476619955443947,0.2637223116100182
0.8564007790036153,0.2634957680154404
0.8651395624628359,0.26326399130607736
0.8738783459220565,0.2630272949041119
0.882617129381277,0.2627859969561227
0.8913559128404975,0.262540419813747
0.9000946962997182,0.2622908895163815
0.9088334797589387,0.26203773527712443
0.9175722632181592,0.26178128897310377
0.9263110466773798,0.26152188464128334
0.9350498301366004,0.26125985798077406
0.9437886135958209,0.2609955458626106
0.9525273970550415,0.26072928584789656
0.961266180514262,0.26046141571514714
0.9700049639734827,0.26019227299759007
0.9787437474327032,0.25992219453112303
0.9874825308919237,0.2596515160135505
0.9962213143511444,0.2593805715756558
1.004960097810365,0.2591096933645996
1.0136988812695855,0.2588392111400638
1.022437664728806,0.2585694518834972
1.0311764481880266,0.2583007394207547
1.039915231647247,0.25803339405835785
1.0486540151064676,0.2577677322335461
1.0573927985656884,0.25750406617822924
1.0661315820249089,0.25724270359689555
1.0748703654841294,0.25698394735847907
1.08360914894335,0.256728095202138
1.0923479324025704,0.25647543945685014
1.1010867158617912,0.25622626677468713
1.1098254993210117,0.2559808578775893
1.1185642827802322,0.2557394873174233
1.1273030662394528,0.2555024232490746
1.1360418496986733,0.25526992721629016
1.144780633157894,0.2550422539499655
1.1535194166171145,0.25481965117853744
1.162258200076335,0.25460235945013265
1.1709969835355556,0.2543906119660933
1.1797357669947761,0.2541846344254936
1.1884745504539969,0.253984644880245
1.1972133339132174,0.2537908536003781
1.205952117372438,0.25360346294908603
1.2146909008316584,0.2534226672671041
1.223429684290879,0.25324865276600705
1.2321684677500995,0.2530815974299966
1.2409072512093202,0.2529216709257663
1.2496460346685407,0.2527690345200252
1.2583848181277613,0.2526238410042789
1.2671236015869818,0.25248623462646974
1.2758623850462023,0.2523563510290936
1.284601168505423,0.2522343171934208
1.2933399519646436,0.25212025138946675
1.302078735423864,0.25201426313137226
1.3108175188830846,0.25191645313787053
1.3195563023423051,0.25182691329754037
1.3282950858015257,0.25174572663856204
1.3370338692607464,0.2516729673027147
1.345772652719967,0.25160870052337686
1.3545114361791875,0.25155298260731573
1.363250219638408,0.2515058609200704
1.3719890030976285,0.25146737387476514
1.3807277865568492,0.25143755092420905
1.3894665700160698,0.25141641255616454
1.3982053534752903,0.25140397029169637
1.4069441369345108,0.25140022668653356
1.4156829203937313,0.25140517533540824
1.424421703852952,0.2514188008793582
1.4331604873121726,0.25144107901600693
1.4418992707713931,0.2514719765128633
1.4506380542306136,0.25151145122370655
1.4593768376898342,0.25155945210814823
1.468115621149055,0.25161591925449034
1.4768544046082754,0.25168078390602205
1.485593188067496,0.251753968490921
1.4943319715267165,0.25183538665595123
1.503070754985937,0.2519249433041715
1.5118095384451575,0.25202253463688884
1.5205483219043783,0.2521280482001165
1.5292871053635988,0.25224136293581095
1.5380258888228193,0.25236234923818707
1.5467646722820398,0.25249086901542367
1.5555034557412604,0.2526267757570898
1.564242239200481,0.2527699146076392
1.5729810226597016,0.2529201224463283
1.5817198061189222,0.25307722797393245
1.5904585895781427,0.2532410518066353
1.5991973730373632,0.2534114065774849
1.6079361564965837,0.2535880970458059
1.6166749399558045,0.2537709202149695
1.625413723415025,0.253959665458917
1.6341525068742455,0.2541541146578381
1.642891290333466,0.25435404234339826
1.6516300737926866,0.2545592158539038
1.6603688572519073,0.25476939549978606
1.6691076407111278,0.254984334739775
1.6778464241703483,0.2552037803681171
1.6865852076295689,0.2554274727131753
1.6953239910887894,0.2556551458477321
1.7040627745480101,0.25588652781128984
1.7128015580072307,0.2561213408446381
1.7215403414664512,0.25635930163693155
1.7302791249256717,0.2566001215854837
1.7390179083848922,0.2568435070684538
1.747756691844113,0.25708915973056207
1.7564954753033335,0.25733677678192507
1.765234258762554,0.25758605131006745
1.7739730422217745,0.25783667260510973
1.782711825680995,0.25808832649808805
1.7914506091402156,0.2583406957123096
1.8001893925994363,0.2585934602275897
1.8089281760586569,0.25884629765716394
1.8176669595178774,0.25909888363700617
1.826405742977098,0.259350892227226
1.8351445264363184,0.25960199632515407
1.8438833098955392,0.25985186808966493
1.8526220933547597,0.2601001793762148
1.8613608768139802,0.260346602182019
1.8700996602732007,0.26059080910071414
1.8788384437324213,0.2608324737857988
1.8875772271916418,0.2610712714220719
1.8963160106508625,0.2613068792042295
1.905054794110083,0.26153897682171745
1.9137935775693036,0.2617672469488762
1.922532361028524,0.2619913757393554
1.9312711444877446,0.26221105332372185
1.9400099279469654,0.2624259743091289
1.9487487114061859,0.2626358382798711
1.9574874948654064,0.2628403502975941
1.966226278324627,0.26303922139990044
1.9749650617838475,0.26323216909604424
1.9837038452430682,0.2634189178583862
1.9924426287022887,0.2635991996082466
2.0011814121615092,0.26377275419478335
2.00992019562073,0.2639393298654993
2.0186589790799503,0.264098683726984
2.027397762539171,0.2642505821944895
2.0361365459983913,0.26439480142894844
2.044875329457612,0.2645311277600566
2.053614112916833,0.26465935809406205
2.062352896376053,0.2647793003049292
2.071091679835274,0.2648907736075852
2.079830463294494,0.2649936089119931
2.088569246753715,0.2650876491568485
2.097308030212935,0.2651727496217535
2.106046813672156,0.26524877821677684
2.1147855971313767,0.2653156157483885
2.123524380590597,0.2653731561608227
2.1322631640498177,0.26542130675200737
2.141001947509038,0.26545998836328416
2.149740730968259,0.26548913554223164
2.1584795144274795,0.26550869667799726
2.1672182978867,0.265518634108647
2.1759570813459206,0.2655189242001353
2.184695864805141,0.2655095573966075
2.1934346482643616,0.2654905382418483
2.2021734317235824,0.26546188537179827
2.2109122151828027,0.2654236314781649
2.2196509986420234,0.2653758232432658
2.2283897821012437,0.26531852124634264
