theta,Ed_normalized
0.0,0.231369185929253
0.008738783459220564,0.22976000909771888
0.01747756691844113,0.22811486496511868
0.026216350377661693,0.2264363300934764
0.03495513383688226,0.224726963048152
0.04369391729610282,0.22298929686059146
0.052432700755323386,0.22122583199885573
0.06117148421454395,0.21943902986251357
0.06991026767376451,0.217631306812706
0.07864905113298508,0.21580502874273783
0.08738783459220564,0.21396250618948265
0.09612661805142621,0.21210598998123326
0.10486540151064677,0.21023766741340794
0.11360418496986734,0.20835965893976788
0.1223429684290879,0.20647401536349888
0.13108175188830845,0.2045827155096694
0.13982053534752903,0.20268766435819252
0.1485593188067496,0.20079069161446372
0.15729810226597016,0.19889355069331313
0.1660368857251907,0.19699791809076533
0.1747756691844113,0.19510539311732136
0.18351445264363186,0.19321749796603221
0.19225323610285242,0.19133567808849442
0.20099201956207297,0.18946130285202578
0.20973080302129354,0.18759566645165648
0.21846958648051412,0.18573998905114464
0.22720836993973467,0.18389541812798815
0.23594715339895522,0.1820630299983107
0.2446859368581758,0.1802438314985261
0.2534247203173964,0.17843876180181534
0.2621635037766169,0.17664869434863925
0.2709022872358375,0.17487443887176626
0.27964107069505806,0.17311674349756662
0.28837985415427864,0.17137629690661935
0.2971186376134992,0.16965373053797056
0.30585742107271974,0.16794962082265844
0.3145962045319403,0.16626449143337058
0.3233349879911609,0.16459881553831854
0.3320737714503814,0.16295301804858703
0.340812554909602,0.1613274778493421
0.3495513383688226,0.15972253000635295
0.35829012182804315,0.1581384679403002
0.36702890528726373,0.15657554556229636
0.37576768874648425,0.15503397936494126
0.38450647220570483,0.15351395046407001
0.3932452556649254,0.1520156065871222
0.40198403912414593,0.150539064004777
0.4107228225833665,0.14908440940315135
0.4194616060425871,0.14765170169445782
0.42820038950180767,0.14624097376456077
0.43693917296102824,0.1448522341563618
0.44567795642024877,0.1434854686883848
0.45441673987946934,0.14214064200832782
0.4631555233386899,0.1408176990816968
0.47189430679791045,0.13951656661594689
0.480633090257131,0.13823715442082737
0.4893718737163516,0.13697935670586042
0.4981106571755722,0.13574305331608763
0.5068494406347928,0.13452811090738906
0.5155882240940133,0.13333438406282422
0.5243270075532338,0.13216171635156432
0.5330657910124544,0.1310099413320814
0.541804574471675,0.12987888350133522
0.5505433579308956,0.12876835919175686
0.5592821413901161,0.1276781774178691
0.5680209248493366,0.12660814067440962
0.5767597083085573,0.1255580456878349
0.5854984917677778,0.1245276841230869
0.5942372752269984,0.12351684324749326
0.602976058686219,0.12252530655365766
0.6117148421454395,0.12155285434316859
0.6204536256046601,0.12059926427292773
0.6291924090638806,0.11966431186585987
0.6379311925231012,0.11874777098772493
0.6466699759823218,0.11784941429171128
0.6554087594415423,0.11696901363243738
0.6641475429007628,0.11610634045094166
0.6728863263599835,0.11526116613218829
0.681625109819204,0.11443326233656198
0.6903638932784246,0.11362240130677322
0.6991026767376451,0.11282835615153963
0.7078414601968657,0.11205090110735481
0.7165802436560863,0.11128981177960334
0.7253190271153068,0.11054486536422653
0.7340578105745275,0.1098158408510893
0.742796594033748,0.1091025192101496
0.7515353774929685,0.10840468356147875
0.7602741609521891,0.10772211933013272
0.7690129444114097,0.10705461438682576
0.7777517278706302,0.10640195917531181
0.7864905113298508,0.1057639468273325
0.7952292947890713,0.10514037326594815
0.8039680782482919,0.10453103729802521
0.8127068617075125,0.10393574069661325
