theta,Ed_normalized
0.0,0.31045565908832146
0.008738783459220564,0.31045347671128093
0.01747756691844113,0.31044628643407524
0.026216350377661693,0.3104340936787882
0.03495513383688226,0.31041690779577785
0.04369391729610282,0.31039474205147943
0.052432700755323386,0.31036761361106185
0.06117148421454395,0.31033554351597525
0.06991026767376451,0.31029855665643363
0.07864905113298508,0.31025668173889187
0.08738783459220564,0.3102099512485842
0.09612661805142621,0.31015840140720047
0.10486540151064677,0.3101020721257885
0.11360418496986734,0.31004100695297854
0.1223429684290879,0.30997525301863577
0.13108175188830845,0.309904860973055
0.13982053534752903,0.3098298849218216
0.1485593188067496,0.3097503823564678
0.15729810226597016,0.30966641408106516
0.1660368857251907,0.3095780441348978
0.1747756691844113,0.30948533971136843
0.18351445264363186,0.3093883710732966
0.19225323610285242,0.3092872114647753
0.20099201956207297,0.309181937019751
0.20973080302129354,0.30907262666750784
0.21846958648051412,0.30895936203522933
0.22720836993973467,0.3088422273478226
0.23594715339895522,0.30872130932519126
0.2446859368581758,0.3085966970771432
0.2534247203173964,0.3084684819961256
0.2621635037766169,0.308336757647978
0.2709022872358375,0.3082016196608962
0.27964107069505806,0.3080631656128033
0.28837985415427864,0.30792149491731713
0.2971186376134992,0.3077767087085127
0.30585742107271974,0.3076289097246669
0.3145962045319403,0.3074782021911823
0.3233349879911609,0.3073246917028726
0.3320737714503814,0.30716848510580413
0.340812554909602,0.30700969037887343
0.3495513383688226,0.30684841651530287
0.35829012182804315,0.3066847734042348
0.36702890528726373,0.3065188717125965
0.37576768874648425,0.30635082276740805
0.38450647220570483,0.30618073843869825
0.3932452556649254,0.3060087310231909
0.40198403912414593,0.305834913128918
0.4107228225833665,0.3056593975609112
0.4194616060425871,0.3054822972081201
0.42820038950180767,0.3053037249316932
0.43693917296102824,0.3051237934547646
0.44567795642024877,0.3049426152538674
0.45441673987946934,0.3047603024521057
0.4631555233386899,0.3045769667141971
0.47189430679791045,0.3043927191434992
0.480633090257131,0.3042076701811288
0.4893718737163516,0.30402192950726814
0.4981106571755722,0.3038356059447562
0.5068494406347928,0.30364880736505123
0.5155882240940133,0.30346164059664366
0.5243270075532338,0.303274211336
0.5330657910124544,0.30308662406110204
0.541804574471675,0.302898981947648
0.5505433579308956,0.3027113867879739
0.5592821413901161,0.30252393891274476
0.5680209248493366,0.3023367371154673
0.5767597083085573,0.30214987857986014
0.5854984917677778,0.30196345881012143
0.5942372752269984,0.30177757156412527
0.602976058686219,0.30159230878957044
0.6117148421454395,0.3014077605631057
0.6204536256046601,0.30122401503244645
0.6291924090638806,0.30104115836149836
0.6379311925231012,0.3008592746784917
0.6466699759823218,0.30067844602713467
0.6554087594415423,0.3004987523207845
0.6641475429007628,0.30032027129963246
0.6728863263599835,0.30014307849089694
